11.73	35.19	39.19
11.74	35.22	39.22
11.75	35.25	39.25
11.76	35.28	39.28
11.77	35.31	39.31
11.78	35.34	39.34
11.79	35.37	39.37
11.8	35.4	39.4
11.81	35.43	39.43
11.82	35.46	39.46
11.83	35.49	39.49
11.84	35.52	39.52
11.85	35.55	39.55
11.86	35.58	39.58
11.87	35.61	39.61
11.88	35.64	39.64
11.89	35.67	39.67
11.9	35.7	39.7
11.91	35.73	39.73
11.92	35.76	39.76
11.93	35.79	39.79
11.94	35.82	39.82
11.95	35.85	39.85
11.96	35.88	39.88
11.97	35.91	39.91
11.98	35.94	39.94
11.99	35.97	39.97
12	36	40
12.01	36.03	40.03
12.02	36.06	40.06
12.03	36.09	40.09
12.04	36.12	40.12
12.05	36.15	40.15
12.06	36.18	40.18
12.07	36.21	40.21
12.08	36.24	40.24
12.09	36.27	40.27
12.1	36.3	40.3
12.11	36.33	40.33
12.12	36.36	40.36
12.13	36.39	40.39
12.14	36.42	40.42
12.15	36.45	40.45
12.16	36.48	40.48
12.17	36.51	40.51
12.18	36.54	40.54
12.19	36.57	40.57
12.2	36.6	40.6
12.21	36.63	40.63
12.22	36.66	40.66
12.23	36.69	40.69
12.24	36.72	40.72
12.25	36.75	40.75
12.26	36.78	40.78
12.27	36.81	40.81
12.28	36.84	40.84
12.29	36.87	40.87
12.3	36.9	40.9
12.31	36.93	40.93
12.32	36.96	40.96
12.33	36.99	40.99
12.34	37.02	41.02
12.35	37.05	41.05
12.36	37.08	41.08
12.37	37.11	41.11
12.38	37.14	41.14
12.39	37.17	41.17
12.4	37.2	41.2
12.41	37.23	41.23
12.42	37.26	41.26
12.43	37.29	41.29
12.44	37.32	41.32
12.45	37.35	41.35
12.46	37.38	41.38
12.47	37.41	41.41
12.48	37.44	41.44
12.49	37.47	41.47
12.5	37.5	41.5
12.51	37.53	41.53
12.52	37.56	41.56
12.53	37.59	41.59
12.54	37.62	41.62
12.55	37.65	41.65
12.56	37.68	41.68
12.57	37.71	41.71
12.58	37.74	41.74
12.59	37.77	41.77
12.6	37.8	41.8
12.61	37.83	41.83
12.62	37.86	41.86
12.63	37.89	41.89
12.64	37.92	41.92
12.65	37.95	41.95
12.66	37.98	41.98
12.67	38.01	42.01
12.68	38.04	42.04
12.69	38.07	42.07
12.7	38.1	42.1
12.71	38.13	42.13
12.72	38.16	42.16
12.73	38.19	42.19
12.74	38.22	42.22
12.75	38.25	42.25
12.76	38.28	42.28
12.77	38.31	42.31
12.78	38.34	42.34
12.79	38.37	42.37
12.8	38.4	42.4
12.81	38.43	42.43
12.82	38.46	42.46
12.83	38.49	42.49
12.84	38.52	42.52
12.85	38.55	42.55
12.86	38.58	42.58
12.87	38.61	42.61
12.88	38.64	42.64
12.89	38.67	42.67
12.9	38.7	42.7
12.91	38.73	42.73
12.92	38.76	42.76
12.93	38.79	42.79
12.94	38.82	42.82
12.95	38.85	42.85
12.96	38.88	42.88
12.97	38.91	42.91
12.98	38.94	42.94
12.99	38.97	42.97
13	39	43
13.01	39.03	43.03
13.02	39.06	43.06
13.03	39.09	43.09
13.04	39.12	43.12
13.05	39.15	43.15
13.06	39.18	43.18
13.07	39.21	43.21
13.08	39.24	43.24
13.09	39.27	43.27
13.1	39.3	43.3
13.11	39.33	43.33
13.12	39.36	43.36
13.13	39.39	43.39
13.14	39.42	43.42
13.15	39.45	43.45
13.16	39.48	43.48
13.17	39.51	43.51
13.18	39.54	43.54
13.19	39.57	43.57
13.2	39.6	43.6
13.21	39.63	43.63
13.22	39.66	43.66
13.23	39.69	43.69
13.24	39.72	43.72
13.25	39.75	43.75
13.26	39.78	43.78
13.27	39.81	43.81
13.28	39.84	43.84
13.29	39.87	43.87
13.3	39.9	43.9
13.31	39.93	43.93
13.32	39.96	43.96
13.33	39.99	43.99
13.34	40.02	44.02
13.35	40.05	44.05
13.36	40.08	44.08
13.37	40.11	44.11
13.38	40.14	44.14
13.39	40.17	44.17
13.4	40.2	44.2
13.41	40.23	44.23
13.42	40.26	44.26
13.43	40.29	44.29
13.44	40.32	44.32
13.45	40.35	44.35
13.46	40.38	44.38
13.47	40.41	44.41
13.48	40.44	44.44
13.49	40.47	44.47
13.5	40.5	44.5
13.51	40.53	44.53
13.52	40.56	44.56
13.53	40.59	44.59
13.54	40.62	44.62
13.55	40.65	44.65
13.56	40.68	44.68
13.57	40.71	44.71
13.58	40.74	44.74
13.59	40.77	44.77
13.6	40.8	44.8
13.61	40.83	44.83
13.62	40.86	44.86
13.63	40.89	44.89
13.64	40.92	44.92
13.65	40.95	44.95
13.66	40.98	44.98
13.67	41.01	45.01
13.68	41.04	45.04
13.69	41.07	45.07
13.7	41.1	45.1
13.71	41.13	45.13
13.72	41.16	45.16
13.73	41.19	45.19
13.74	41.22	45.22
13.75	41.25	45.25
13.76	41.28	45.28
13.77	41.31	45.31
13.78	41.34	45.34
13.79	41.37	45.37
13.8	41.4	45.4
13.81	41.43	45.43
13.82	41.46	45.46
13.83	41.49	45.49
13.84	41.52	45.52
13.85	41.55	45.55
13.86	41.58	45.58
13.87	41.61	45.61
13.88	41.64	45.64
13.89	41.67	45.67
13.9	41.7	45.7
13.91	41.73	45.73
13.92	41.76	45.76
13.93	41.79	45.79
13.94	41.82	45.82
13.95	41.85	45.85
13.96	41.88	45.88
13.97	41.91	45.91
13.98	41.94	45.94
13.99	41.97	45.97
14	42	46
14.01	42.03	46.03
14.02	42.06	46.06
14.03	42.09	46.09
14.04	42.12	46.12
14.05	42.15	46.15
14.06	42.18	46.18
14.07	42.21	46.21
14.08	42.24	46.24
14.09	42.27	46.27
14.1	42.3	46.3
14.11	42.33	46.33
14.12	42.36	46.36
14.13	42.39	46.39
14.14	42.42	46.42
14.15	42.45	46.45
14.16	42.48	46.48
14.17	42.51	46.51
14.18	42.54	46.54
14.19	42.57	46.57
14.2	42.6	46.6
14.21	42.63	46.63
14.22	42.66	46.66
14.23	42.69	46.69
14.24	42.72	46.72
14.25	42.75	46.75
14.26	42.78	46.78
14.27	42.81	46.81
14.28	42.84	46.84
14.29	42.87	46.87
14.3	42.9	46.9
14.31	42.93	46.93
14.32	42.96	46.96
14.33	42.99	46.99
14.34	43.02	47.02
14.35	43.05	47.05
14.36	43.08	47.08
14.37	43.11	47.11
14.38	43.14	47.14
14.39	43.17	47.17
14.4	43.2	47.2
14.41	43.23	47.23
14.42	43.26	47.26
14.43	43.29	47.29
14.44	43.32	47.32
14.45	43.35	47.35
14.46	43.38	47.38
14.47	43.41	47.41
14.48	43.44	47.44
14.49	43.47	47.47
14.5	43.5	47.5
14.51	43.53	47.53
14.52	43.56	47.56
14.53	43.59	47.59
14.54	43.62	47.62
14.55	43.65	47.65
14.56	43.68	47.68
14.57	43.71	47.71
14.58	43.74	47.74
14.59	43.77	47.77
14.6	43.8	47.8
14.61	43.83	47.83
14.62	43.86	47.86
14.63	43.89	47.89
14.64	43.92	47.92
14.65	43.95	47.95
14.66	43.98	47.98
14.67	44.01	48.01
14.68	44.04	48.04
14.69	44.07	48.07
14.7	44.1	48.1
14.71	44.13	48.13
14.72	44.16	48.16
14.73	44.19	48.19
14.74	44.22	48.22
14.75	44.25	48.25
14.76	44.28	48.28
14.77	44.31	48.31
14.78	44.34	48.34
14.79	44.37	48.37
14.8	44.4	48.4
14.81	44.43	48.43
14.82	44.46	48.46
14.83	44.49	48.49
14.84	44.52	48.52
14.85	44.55	48.55
14.86	44.58	48.58
14.87	44.61	48.61
14.88	44.64	48.64
14.89	44.67	48.67
14.9	44.7	48.7
14.91	44.73	48.73
14.92	44.76	48.76
14.93	44.79	48.79
14.94	44.82	48.82
14.95	44.85	48.85
14.96	44.88	48.88
14.97	44.91	48.91
14.98	44.94	48.94
14.99	44.97	48.97
15	45	49
15.01	45.03	49.03
15.02	45.06	49.06
15.03	45.09	49.09
15.04	45.12	49.12
15.05	45.15	49.15
15.06	45.18	49.18
15.07	45.21	49.21
15.08	45.24	49.24
15.09	45.27	49.27
15.1	45.3	49.3
15.11	45.33	49.33
15.12	45.36	49.36
15.13	45.39	49.39
15.14	45.42	49.42
15.15	45.45	49.45
15.16	45.48	49.48
15.17	45.51	49.51
15.18	45.54	49.54
15.19	45.57	49.57
15.2	45.6	49.6
15.21	45.63	49.63
15.22	45.66	49.66
15.23	45.69	49.69
15.24	45.72	49.72
15.25	45.75	49.75
15.26	45.78	49.78
15.27	45.81	49.81
15.28	45.84	49.84
15.29	45.87	49.87
15.3	45.9	49.9
15.31	45.93	49.93
15.32	45.96	49.96
15.33	45.99	49.99
15.34	46.02	50.02
15.35	46.05	50.05
15.36	46.08	50.08
15.37	46.11	50.11
15.38	46.14	50.14
15.39	46.17	50.17
15.4	46.2	50.2
15.41	46.23	50.23
15.42	46.26	50.26
15.43	46.29	50.29
15.44	46.32	50.32
15.45	46.35	50.35
15.46	46.38	50.38
15.47	46.41	50.41
15.48	46.44	50.44
15.49	46.47	50.47
15.5	46.5	50.5
15.51	46.53	50.53
15.52	46.56	50.56
15.53	46.59	50.59
15.54	46.62	50.62
15.55	46.65	50.65
15.56	46.68	50.68
15.57	46.71	50.71
15.58	46.74	50.74
15.59	46.77	50.77
15.6	46.8	50.8
15.61	46.83	50.83
15.62	46.86	50.86
15.63	46.89	50.89
15.64	46.92	50.92
15.65	46.95	50.95
15.66	46.98	50.98
15.67	47.01	51.01
15.68	47.04	51.04
15.69	47.07	51.07
15.7	47.1	51.1
15.71	47.13	51.13
15.72	47.16	51.16
15.73	47.19	51.19
15.74	47.22	51.22
15.75	47.25	51.25
15.76	47.28	51.28
15.77	47.31	51.31
15.78	47.34	51.34
15.79	47.37	51.37
15.8	47.4	51.4
15.81	47.43	51.43
15.82	47.46	51.46
15.83	47.49	51.49
15.84	47.52	51.52
15.85	47.55	51.55
15.86	47.58	51.58
15.87	47.61	51.61
15.88	47.64	51.64
15.89	47.67	51.67
15.9	47.7	51.7
15.91	47.73	51.73
15.92	47.76	51.76
15.93	47.79	51.79
15.94	47.82	51.82
15.95	47.85	51.85
15.96	47.88	51.88
15.97	47.91	51.91
15.98	47.94	51.94
15.99	47.97	51.97
16	48	52
16.01	48.03	52.03
16.02	48.06	52.06
16.03	48.09	52.09
16.04	48.12	52.12
16.05	48.15	52.15
16.06	48.18	52.18
16.07	48.21	52.21
16.08	48.24	52.24
16.09	48.27	52.27
16.1	48.3	52.3
16.11	48.33	52.33
16.12	48.36	52.36
16.13	48.39	52.39
16.14	48.42	52.42
16.15	48.45	52.45
16.16	48.48	52.48
16.17	48.51	52.51
16.18	48.54	52.54
16.19	48.57	52.57
16.2	48.6	52.6
16.21	48.63	52.63
16.22	48.66	52.66
16.23	48.69	52.69
16.24	48.72	52.72
16.25	48.75	52.75
16.26	48.78	52.78
16.27	48.81	52.81
16.28	48.84	52.84
16.29	48.87	52.87
16.3	48.9	52.9
16.31	48.93	52.93
16.32	48.96	52.96
16.33	48.99	52.99
16.34	49.02	53.02
16.35	49.05	53.05
16.36	49.08	53.08
16.37	49.11	53.11
16.38	49.14	53.14
16.39	49.17	53.17
16.4	49.2	53.2
16.41	49.23	53.23
16.42	49.26	53.26
16.43	49.29	53.29
16.44	49.32	53.32
16.45	49.35	53.35
16.46	49.38	53.38
16.47	49.41	53.41
16.48	49.44	53.44
16.49	49.47	53.47
16.5	49.5	53.5
16.51	49.53	53.53
16.52	49.56	53.56
16.53	49.59	53.59
16.54	49.62	53.62
16.55	49.65	53.65
16.56	49.68	53.68
16.57	49.71	53.71
16.58	49.74	53.74
16.59	49.77	53.77
16.6	49.8	53.8
16.61	49.83	53.83
16.62	49.86	53.86
16.63	49.89	53.89
16.64	49.92	53.92
16.65	49.95	53.95
16.66	49.98	53.98
16.67	50.01	54.01
16.68	50.04	54.04
16.69	50.07	54.07
16.7	50.1	54.1
16.71	50.13	54.13
16.72	50.16	54.16
16.73	50.19	54.19
16.74	50.22	54.22
16.75	50.25	54.25
16.76	50.28	54.28
16.77	50.31	54.31
16.78	50.34	54.34
16.79	50.37	54.37
16.8	50.4	54.4
16.81	50.43	54.43
16.82	50.46	54.46
16.83	50.49	54.49
16.84	50.52	54.52
16.85	50.55	54.55
16.86	50.58	54.58
16.87	50.61	54.61
16.88	50.64	54.64
16.89	50.67	54.67
16.9	50.7	54.7
16.91	50.73	54.73
16.92	50.76	54.76
16.93	50.79	54.79
16.94	50.82	54.82
16.95	50.85	54.85
16.96	50.88	54.88
16.97	50.91	54.91
16.98	50.94	54.94
16.99	50.97	54.97
17	51	55
17.01	51.03	55.03
17.02	51.06	55.06
17.03	51.09	55.09
17.04	51.12	55.12
17.05	51.15	55.15
17.06	51.18	55.18
17.07	51.21	55.21
17.08	51.24	55.24
17.09	51.27	55.27
17.1	51.3	55.3
17.11	51.33	55.33
17.12	51.36	55.36
17.13	51.39	55.39
17.14	51.42	55.42
17.15	51.45	55.45
17.16	51.48	55.48
17.17	51.51	55.51
17.18	51.54	55.54
17.19	51.57	55.57
17.2	51.6	55.6
17.21	51.63	55.63
17.22	51.66	55.66
17.23	51.69	55.69
17.24	51.72	55.72
17.25	51.75	55.75
17.26	51.78	55.78
17.27	51.81	55.81
17.28	51.84	55.84
17.29	51.87	55.87
17.3	51.9	55.9
17.31	51.93	55.93
17.32	51.96	55.96
17.33	51.99	55.99
17.34	52.02	56.02
17.35	52.05	56.05
17.36	52.08	56.08
17.37	52.11	56.11
17.38	52.14	56.14
17.39	52.17	56.17
17.4	52.2	56.2
17.41	52.23	56.23
17.42	52.26	56.26
17.43	52.29	56.29
17.44	52.32	56.32
17.45	52.35	56.35
17.46	52.38	56.38
17.47	52.41	56.41
17.48	52.44	56.44
17.49	52.47	56.47
17.5	52.5	56.5
17.51	52.53	56.53
17.52	52.56	56.56
17.53	52.59	56.59
17.54	52.62	56.62
17.55	52.65	56.65
17.56	52.68	56.68
17.57	52.71	56.71
17.58	52.74	56.74
17.59	52.77	56.77
17.6	52.8	56.8
17.61	52.83	56.83
17.62	52.86	56.86
17.63	52.89	56.89
17.64	52.92	56.92
17.65	52.95	56.95
17.66	52.98	56.98
17.67	53.01	57.01
17.68	53.04	57.04
17.69	53.07	57.07
17.7	53.1	57.1
17.71	53.13	57.13
17.72	53.16	57.16
17.73	53.19	57.19
17.74	53.22	57.22
17.75	53.25	57.25
17.76	53.28	57.28
17.77	53.31	57.31
17.78	53.34	57.34
17.79	53.37	57.37
17.8	53.4	57.4
17.81	53.43	57.43
17.82	53.46	57.46
17.83	53.49	57.49
17.84	53.52	57.52
17.85	53.55	57.55
17.86	53.58	57.58
17.87	53.61	57.61
17.88	53.64	57.64
17.89	53.67	57.67
17.9	53.7	57.7
17.91	53.73	57.73
17.92	53.76	57.76
17.93	53.79	57.79
17.94	53.82	57.82
17.95	53.85	57.85
17.96	53.88	57.88
17.97	53.91	57.91
17.98	53.94	57.94
17.99	53.97	57.97
18	54	58
18.01	54.03	58.03
18.02	54.06	58.06
18.03	54.09	58.09
18.04	54.12	58.12
18.05	54.15	58.15
18.06	54.18	58.18
18.07	54.21	58.21
18.08	54.24	58.24
18.09	54.27	58.27
18.1	54.3	58.3
18.11	54.33	58.33
18.12	54.36	58.36
18.13	54.39	58.39
18.14	54.42	58.42
18.15	54.45	58.45
18.16	54.48	58.48
18.17	54.51	58.51
18.18	54.54	58.54
18.19	54.57	58.57
18.2	54.6	58.6
18.21	54.63	58.63
18.22	54.66	58.66
18.23	54.69	58.69
18.24	54.72	58.72
18.25	54.75	58.75
18.26	54.78	58.78
18.27	54.81	58.81
18.28	54.84	58.84
18.29	54.87	58.87
18.3	54.9	58.9
18.31	54.93	58.93
18.32	54.96	58.96
18.33	54.99	58.99
18.34	55.02	59.02
18.35	55.05	59.05
18.36	55.08	59.08
18.37	55.11	59.11
18.38	55.14	59.14
18.39	55.17	59.17
18.4	55.2	59.2
18.41	55.23	59.23
18.42	55.26	59.26
18.43	55.29	59.29
18.44	55.32	59.32
18.45	55.35	59.35
18.46	55.38	59.38
18.47	55.41	59.41
18.48	55.44	59.44
18.49	55.47	59.47
18.5	55.5	59.5
18.51	55.53	59.53
18.52	55.56	59.56
18.53	55.59	59.59
18.54	55.62	59.62
18.55	55.65	59.65
18.56	55.68	59.68
18.57	55.71	59.71
18.58	55.74	59.74
18.59	55.77	59.77
18.6	55.8	59.8
18.61	55.83	59.83
18.62	55.86	59.86
18.63	55.89	59.89
18.64	55.92	59.92
18.65	55.95	59.95
18.66	55.98	59.98
18.67	56.01	60.01
18.68	56.04	60.04
18.69	56.07	60.07
18.7	56.1	60.1
18.71	56.13	60.13
18.72	56.16	60.16
18.73	56.19	60.19
18.74	56.22	60.22
18.75	56.25	60.25
18.76	56.28	60.28
18.77	56.31	60.31
18.78	56.34	60.34
18.79	56.37	60.37
18.8	56.4	60.4
18.81	56.43	60.43
18.82	56.46	60.46
18.83	56.49	60.49
18.84	56.52	60.52
18.85	56.55	60.55
18.86	56.58	60.58
18.87	56.61	60.61
18.88	56.64	60.64
18.89	56.67	60.67
18.9	56.7	60.7
18.91	56.73	60.73
18.92	56.76	60.76
18.93	56.79	60.79
18.94	56.82	60.82
18.95	56.85	60.85
18.96	56.88	60.88
18.97	56.91	60.91
18.98	56.94	60.94
18.99	56.97	60.97
19	57	61
19.01	57.03	61.03
19.02	57.06	61.06
19.03	57.09	61.09
19.04	57.12	61.12
19.05	57.15	61.15
19.06	57.18	61.18
19.07	57.21	61.21
19.08	57.24	61.24
19.09	57.27	61.27
19.1	57.3	61.3
19.11	57.33	61.33
19.12	57.36	61.36
19.13	57.39	61.39
19.14	57.42	61.42
19.15	57.45	61.45
19.16	57.48	61.48
19.17	57.51	61.51
19.18	57.54	61.54
19.19	57.57	61.57
19.2	57.6	61.6
19.21	57.63	61.63
19.22	57.66	61.66
19.23	57.69	61.69
19.24	57.72	61.72
19.25	57.75	61.75
19.26	57.78	61.78
19.27	57.81	61.81
19.28	57.84	61.84
19.29	57.87	61.87
19.3	57.9	61.9
19.31	57.93	61.93
19.32	57.96	61.96
19.33	57.99	61.99
19.34	58.02	62.02
19.35	58.05	62.05
19.36	58.08	62.08
19.37	58.11	62.11
19.38	58.14	62.14
19.39	58.17	62.17
19.4	58.2	62.2
19.41	58.23	62.23
19.42	58.26	62.26
19.43	58.29	62.29
19.44	58.32	62.32
19.45	58.35	62.35
19.46	58.38	62.38
19.47	58.41	62.41
19.48	58.44	62.44
19.49	58.47	62.47
19.5	58.5	62.5
19.51	58.53	62.53
19.52	58.56	62.56
19.53	58.59	62.59
19.54	58.62	62.62
19.55	58.65	62.65
19.56	58.68	62.68
19.57	58.71	62.71
19.58	58.74	62.74
19.59	58.77	62.77
19.6	58.8	62.8
19.61	58.83	62.83
19.62	58.86	62.86
19.63	58.89	62.89
19.64	58.92	62.92
19.65	58.95	62.95
19.66	58.98	62.98
19.67	59.01	63.01
19.68	59.04	63.04
19.69	59.07	63.07
19.7	59.1	63.1
19.71	59.13	63.13
19.72	59.16	63.16
19.73	59.19	63.19
19.74	59.22	63.22
19.75	59.25	63.25
19.76	59.28	63.28
19.77	59.31	63.31
19.78	59.34	63.34
19.79	59.37	63.37
19.8	59.4	63.4
19.81	59.43	63.43
19.82	59.46	63.46
19.83	59.49	63.49
19.84	59.52	63.52
19.85	59.55	63.55
19.86	59.58	63.58
19.87	59.61	63.61
19.88	59.64	63.64
19.89	59.67	63.67
19.9	59.7	63.7
19.91	59.73	63.73
19.92	59.76	63.76
19.93	59.79	63.79
19.94	59.82	63.82
19.95	59.85	63.85
19.96	59.88	63.88
19.97	59.91	63.91
19.98	59.94	63.94
19.99	59.97	63.97
